customer_age,customer_income,employment_duration,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,loan_default,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E
27,70200.0,9.0,6000.0,7.29,7,0.0,5,0.0,False,False,False,False,True,False,False,False,False,False,False,False
28,70254.0,12.0,3500.0,6.62,8,0.0,9,0.0,False,True,False,False,False,False,False,True,False,False,False,False
28,70356.0,12.0,6000.0,11.11,8,0.0,5,0.0,False,False,False,True,False,False,False,False,True,False,False,False
27,70392.0,9.0,1500.0,10.99,7,0.0,9,0.0,False,False,False,False,False,False,False,True,True,False,False,False
32,70400.0,3.0,13000.0,7.88,2,0.0,9,0.0,False,False,False,False,False,False,True,False,False,False,False,False
27,70400.0,6.0,15000.0,10.99,7,0.0,9,0.0,False,False,False,False,False,False,True,False,False,True,False,False
27,43200.0,4.0,4200.0,10.74,7,0.0,6,0.0,False,False,True,False,False,True,False,False,True,False,False,False
32,64500.0,3.0,19400.0,13.11,2,0.0,10,1.0,False,False,False,True,False,False,False,False,False,True,False,False
28,64500.0,1.0,4000.0,13.79,8,0.0,8,1.0,False,False,False,False,False,False,False,True,False,True,False,False
27,48000.0,4.0,4200.0,10.74,7,0.0,5,0.0,False,False,True,False,False,False,False,False,True,False,False,False
34,70596.0,18.0,10000.0,11.26,4,0.0,9,0.0,False,False,False,False,False,False,False,False,True,False,False,False
33,70632.0,4.0,1500.0,10.65,3,0.0,5,0.0,False,False,False,False,False,True,False,False,True,False,False,False
30,48500.0,0.0,4200.0,11.48,3,0.0,7,0.0,False,False,True,False,False,True,False,False,True,False,False,False
32,52000.0,10.0,4200.0,7.51,2,0.0,6,0.0,False,False,True,True,False,False,False,False,False,False,False,False
32,52000.0,3.0,4200.0,13.23,2,0.0,10,0.0,False,False,True,True,False,False,False,False,False,True,False,False
28,70834.0,4.0,20000.0,12.21,8,0.0,9,0.0,False,False,False,False,False,False,True,False,True,False,False,False
35,53000.0,2.0,4200.0,11.71,5,0.0,6,0.0,False,False,True,False,True,False,False,False,True,False,False,False
28,70900.0,12.0,25000.0,15.37,8,0.0,6,0.0,False,False,False,True,False,False,False,False,False,False,True,False
28,70920.0,12.0,7600.0,6.03,8,0.0,9,0.0,False,False,False,False,False,False,True,False,False,False,False,False
32,53500.0,1.0,4200.0,13.98,2,0.0,10,0.0,False,False,True,False,False,False,True,False,False,True,False,False
29,54996.0,6.0,4200.0,15.95,9,0.0,10,0.0,False,False,True,False,False,False,True,False,False,False,True,False
29,55044.0,6.0,4200.0,10.99,9,0.0,9,0.0,False,False,True,False,True,False,False,False,False,True,False,False
28,71000.0,4.0,12000.0,8.49,8,0.0,9,0.0,False,False,False,False,False,False,True,False,False,False,False,False
30,50650.0,5.0,4200.0,9.91,3,0.0,7,1.0,False,False,True,False,False,False,True,False,True,False,False,False
33,71000.0,4.0,5300.0,11.49,3,0.0,7,0.0,False,False,False,False,False,True,False,False,True,False,False,False
32,71000.0,10.0,14000.0,6.99,2,0.0,8,0.0,False,False,False,False,True,False,False,False,False,False,False,False
31,60000.0,4.0,4200.0,8.49,1,0.0,10,0.0,False,False,True,False,True,False,False,False,False,False,False,False
29,60000.0,6.0,4200.0,8.63,9,0.0,10,0.0,False,False,True,False,False,True,False,False,False,False,False,False
33,71000.0,10.0,10000.0,5.79,3,0.0,9,0.0,False,False,False,False,True,False,False,False,False,False,False,False
33,71000.0,7.0,8000.0,12.68,3,0.0,10,0.0,False,False,False,True,False,False,False,False,False,True,False,False
29,71000.0,4.0,11000.0,13.43,9,0.0,6,0.0,False,False,False,False,True,False,False,False,False,True,False,False
28,71000.0,1.0,20000.0,10.99,8,0.0,8,0.0,False,False,False,False,False,False,True,False,True,False,False,False
27,55512.0,11.0,4200.0,14.26,7,0.0,8,1.0,False,False,True,False,False,True,False,False,False,True,False,False
35,61600.0,4.0,4200.0,7.29,5,0.0,9,0.0,False,False,True,False,False,True,False,False,False,False,False,False
32,65000.0,2.0,4200.0,14.79,2,0.0,10,0.0,False,False,True,False,False,False,False,True,False,True,False,False
29,71000.0,13.0,14000.0,7.14,9,0.0,5,0.0,False,True,False,False,False,True,False,False,False,False,False,False
33,71000.0,11.0,6000.0,14.72,3,0.0,7,0.0,False,False,False,False,False,False,True,False,False,True,False,False
29,71000.0,4.0,4000.0,7.14,9,0.0,9,0.0,False,False,False,False,False,False,False,False,False,False,False,False
27,53550.0,3.0,4200.0,11.99,7,0.0,8,1.0,False,False,True,False,False,True,False,False,True,False,False,False
32,64000.0,1.0,4200.0,10.99,2,0.0,5,1.0,False,False,True,True,False,False,False,False,False,False,True,False
27,71000.0,9.0,4200.0,10.99,7,0.0,5,0.0,False,False,True,False,False,False,False,False,True,False,False,False
34,70000.0,1.0,4200.0,14.61,4,0.0,6,1.0,False,False,True,True,False,False,False,False,False,False,True,False
30,85000.0,5.0,4200.0,5.99,3,0.0,6,0.0,False,False,True,False,False,True,False,False,False,False,False,False
28,71000.0,1.0,9800.0,12.21,8,0.0,5,0.0,False,False,False,False,False,False,False,True,True,False,False,False
27,93000.0,11.0,4200.0,5.42,7,0.0,6,0.0,False,False,True,False,False,False,True,False,False,False,False,False
29,25000.0,0.0,4125.0,11.71,9,0.0,6,0.0,False,False,True,False,False,False,True,False,True,False,False,False
28,71007.0,4.0,25000.0,18.62,8,0.0,7,0.0,False,False,False,True,False,False,False,False,False,False,False,True
34,59000.0,0.0,4100.0,14.91,4,0.0,10,1.0,False,False,True,True,False,False,False,False,False,False,True,False
31,19200.0,0.0,4075.0,8.32,1,0.0,6,1.0,False,False,True,False,False,True,False,False,False,False,False,False
27,71352.0,3.0,9000.0,6.54,7,0.0,6,0.0,False,False,False,False,False,False,False,True,False,False,False,False
34,55000.0,5.0,4050.0,10.99,4,0.0,9,0.0,False,False,True,True,False,False,False,False,False,False,False,False
27,71500.0,2.0,15000.0,10.99,7,0.0,8,0.0,False,False,False,True,False,False,False,False,False,False,False,False
29,71500.0,3.0,6000.0,9.63,9,0.0,10,0.0,False,False,False,False,False,False,False,False,True,False,False,False
28,71500.0,13.0,15000.0,11.49,8,0.0,7,0.0,False,False,False,False,True,False,False,False,True,False,False,False
35,71500.0,1.0,19200.0,10.99,5,0.0,6,0.0,False,False,False,False,True,False,False,False,True,False,False,False
28,12000.0,0.0,4000.0,10.99,8,0.0,9,1.0,False,False,True,False,False,True,False,False,True,False,False,False
27,71700.0,11.0,9000.0,13.8,7,0.0,5,0.0,False,False,False,False,True,False,False,False,False,True,False,False
27,71738.0,4.0,11500.0,9.63,7,0.0,9,0.0,False,False,False,True,False,False,False,False,True,False,False,False
31,47000.0,5.0,10000.0,11.99,1,0.0,8,0.0,False,False,True,True,False,False,False,False,True,False,False,False
28,47200.0,3.0,10000.0,9.99,8,0.0,8,0.0,False,False,True,False,False,False,True,False,True,False,False,False
31,47500.0,2.0,10000.0,15.96,1,0.0,10,0.0,False,False,True,False,False,True,False,False,False,True,False,False
27,72000.0,9.0,22000.0,17.58,7,0.0,6,0.0,False,False,False,False,False,False,True,False,False,False,True,False
31,66000.0,11.0,2400.0,9.91,1,0.0,5,1.0,False,False,False,False,True,False,False,False,True,False,False,False
28,41500.0,4.0,10000.0,10.99,8,0.0,6,1.0,False,False,True,False,False,False,False,False,False,True,False,False
34,72000.0,2.0,13150.0,6.03,4,0.0,10,0.0,False,True,False,False,False,True,False,False,False,False,False,False
29,47800.0,4.0,10000.0,7.49,9,0.0,5,0.0,False,False,True,False,False,False,False,False,False,False,False,False
34,72000.0,8.0,10000.0,13.49,4,0.0,8,0.0,False,False,False,False,True,False,False,False,False,True,False,False
31,42000.0,4.0,10000.0,11.71,1,0.0,5,1.0,False,False,True,True,False,False,False,False,True,False,False,False
27,72000.0,9.0,10000.0,7.9,7,0.0,7,0.0,False,False,False,False,False,False,False,False,False,False,False,False
28,72000.0,12.0,4500.0,6.62,8,0.0,8,0.0,False,False,False,False,False,True,False,False,False,False,False,False
27,72000.0,2.0,21100.0,8.9,7,0.0,8,0.0,False,False,False,False,False,True,False,False,False,False,False,False
30,66000.0,2.0,12000.0,11.71,3,0.0,6,1.0,False,False,False,False,True,False,False,False,True,False,False,False
29,48000.0,6.0,10000.0,13.8,9,0.0,10,0.0,False,False,True,False,False,True,False,False,False,True,False,False
34,72000.0,11.0,5800.0,10.99,4,0.0,9,0.0,False,False,False,False,False,False,False,True,True,False,False,False
29,72000.0,3.0,14000.0,10.65,9,0.0,7,0.0,False,False,False,False,False,True,False,False,True,False,False,False
27,72000.0,6.0,17000.0,6.03,7,0.0,6,0.0,False,False,False,False,False,True,False,False,False,False,False,False
29,42000.0,2.0,10000.0,15.21,9,0.0,7,1.0,False,False,True,False,True,False,False,False,False,False,True,False
31,72000.0,15.0,1900.0,7.51,1,0.0,6,0.0,False,False,False,False,False,True,False,False,False,False,False,False
27,72000.0,11.0,15000.0,10.99,7,0.0,5,0.0,False,False,False,True,False,False,False,False,False,True,False,False
28,72000.0,3.0,28000.0,15.96,8,0.0,10,0.0,False,False,False,True,False,False,False,False,False,True,False,False
29,48000.0,13.0,10000.0,7.51,9,0.0,7,0.0,False,False,True,False,False,False,True,False,False,False,False,False
27,72000.0,7.0,6500.0,6.03,7,0.0,5,0.0,False,False,False,False,False,True,False,False,False,False,False,False
27,72000.0,2.0,10000.0,6.62,7,0.0,9,0.0,False,True,False,False,False,True,False,False,False,False,False,False
27,72000.0,4.0,14000.0,12.42,7,0.0,10,0.0,False,False,False,False,False,False,True,False,True,False,False,False
31,72000.0,6.0,9800.0,6.62,1,0.0,8,0.0,False,False,False,False,True,False,False,False,False,False,False,False
35,72000.0,3.0,12800.0,6.62,5,0.0,5,0.0,False,False,False,False,True,False,False,False,False,False,False,False
29,48000.0,4.0,10000.0,10.62,9,0.0,10,0.0,False,False,True,False,False,True,False,False,True,False,False,False
27,48000.0,0.0,10000.0,10.62,7,0.0,6,0.0,False,False,True,False,False,True,False,False,True,False,False,False
28,48000.0,8.0,10000.0,13.48,8,0.0,9,0.0,False,False,True,False,False,False,True,False,False,True,False,False
27,72000.0,3.0,15000.0,5.42,7,0.0,5,0.0,False,False,False,False,False,False,False,False,False,False,False,False
34,48000.0,14.0,10000.0,15.7,4,0.0,9,0.0,False,False,True,False,False,False,True,False,False,False,True,False
30,48000.0,3.0,10000.0,12.87,3,0.0,8,0.0,False,False,True,False,False,False,False,True,False,True,False,False
30,48000.0,1.0,10000.0,12.18,3,0.0,9,0.0,False,False,True,True,False,False,False,False,True,False,False,False
30,72000.0,8.0,4800.0,13.49,3,0.0,7,0.0,False,False,False,False,False,False,False,False,False,True,False,False
29,72000.0,6.0,10800.0,6.99,9,0.0,8,0.0,False,False,False,True,False,False,False,False,False,False,False,False
30,72000.0,3.0,14000.0,6.99,3,0.0,9,0.0,False,False,False,False,False,True,False,False,False,False,False,False
27,72000.0,11.0,9500.0,13.99,7,0.0,6,0.0,False,False,False,False,False,True,False,False,False,True,False,False
33,72000.0,4.0,5000.0,6.99,3,0.0,5,0.0,False,False,False,False,False,False,True,False,False,False,False,False
31,72000.0,6.0,16000.0,10.99,1,0.0,7,0.0,False,True,False,True,False,False,False,False,False,False,False,False
27,72000.0,2.0,12000.0,9.99,7,0.0,9,0.0,False,True,False,True,False,False,False,False,True,False,False,False
30,72000.0,14.0,3000.0,9.99,3,0.0,9,0.0,False,False,False,False,True,False,False,False,True,False,False,False
33,72000.0,6.0,4250.0,5.42,3,0.0,5,0.0,False,False,False,False,False,False,False,False,False,False,False,False
28,48000.0,0.0,10000.0,10.08,8,0.0,6,0.0,False,False,True,True,False,False,False,False,True,False,False,False
27,72000.0,11.0,6150.0,10.99,7,0.0,5,0.0,False,False,False,False,False,True,False,False,True,False,False,False
29,72000.0,3.0,12000.0,11.49,9,0.0,5,0.0,False,False,False,False,False,True,False,False,True,False,False,False
29,72000.0,6.0,16800.0,15.62,9,0.0,9,0.0,False,False,False,False,False,False,False,True,False,False,True,False
28,56100.0,12.0,10000.0,8.49,8,0.0,8,1.0,False,False,False,False,False,True,False,False,False,False,False,False
27,72000.0,1.0,10000.0,10.99,7,0.0,9,0.0,False,False,False,False,False,False,False,False,True,False,False,False
27,72000.0,11.0,7000.0,11.49,7,0.0,8,0.0,False,False,False,False,False,False,True,False,True,False,False,False
31,72000.0,14.0,7000.0,5.42,1,0.0,8,0.0,False,False,False,False,False,True,False,False,False,False,False,False
30,66000.0,14.0,11200.0,13.49,3,0.0,9,1.0,False,False,False,True,False,False,False,False,False,True,False,False
30,72000.0,14.0,9000.0,15.23,3,0.0,10,0.0,False,False,False,True,False,False,False,False,False,True,False,False
27,49800.0,3.0,10000.0,10.74,7,0.0,7,0.0,False,False,True,False,False,False,True,False,True,False,False,False
35,72000.0,4.0,15000.0,10.59,5,0.0,6,0.0,False,False,False,False,False,True,False,False,True,False,False,False
30,72000.0,4.0,6000.0,11.99,3,0.0,10,0.0,False,False,False,False,False,False,False,True,True,False,False,False
32,72000.0,0.0,24000.0,6.92,2,0.0,8,0.0,False,False,False,False,False,False,False,False,False,False,False,False
30,72000.0,12.0,10000.0,10.0,3,0.0,7,0.0,False,False,False,False,False,True,False,False,True,False,False,False
29,72000.0,13.0,22100.0,7.29,9,0.0,5,0.0,False,False,False,False,False,False,False,True,False,False,False,False
35,50000.0,4.0,10000.0,9.91,5,0.0,7,0.0,False,False,True,True,False,False,False,False,True,False,False,False
31,72000.0,7.0,5000.0,6.92,1,0.0,10,0.0,False,False,False,False,False,False,False,True,False,False,False,False
32,66000.0,5.0,2000.0,15.28,2,0.0,7,1.0,False,False,False,False,False,False,False,False,False,False,True,False
27,72000.0,6.0,6000.0,5.42,7,0.0,10,0.0,False,False,False,True,False,False,False,False,False,False,False,False
30,72000.0,7.0,9600.0,14.17,3,0.0,5,0.0,False,False,False,True,False,False,False,False,False,True,False,False
29,72000.0,13.0,7400.0,5.42,9,0.0,8,0.0,False,False,False,False,False,True,False,False,False,False,False,False
28,72000.0,5.0,12000.0,6.92,8,0.0,7,0.0,False,False,False,False,True,False,False,False,False,False,False,False
27,44000.0,5.0,10000.0,15.27,7,0.0,7,1.0,False,False,True,False,False,False,False,True,False,True,False,False
28,72000.0,6.0,25000.0,11.11,8,0.0,8,0.0,False,True,False,False,False,True,False,False,True,False,False,False
31,50000.0,1.0,10000.0,12.69,1,0.0,8,0.0,False,False,True,False,False,True,False,False,True,False,False,False
33,50000.0,3.0,10000.0,10.99,3,0.0,8,0.0,False,False,True,False,False,False,True,False,True,False,False,False
27,72000.0,5.0,11500.0,6.91,7,0.0,10,0.0,False,False,False,False,False,True,False,False,False,False,False,False
27,72000.0,2.0,2600.0,9.25,7,0.0,7,0.0,False,False,False,True,False,False,False,False,True,False,False,False
29,72000.0,5.0,10000.0,6.17,9,0.0,10,0.0,False,False,False,False,False,False,True,False,False,False,False,False
28,50000.0,12.0,10000.0,10.74,8,0.0,8,0.0,False,False,True,False,False,False,False,False,True,False,False,False
30,50000.0,6.0,10000.0,10.99,3,0.0,5,0.0,False,False,True,False,False,True,False,False,False,True,False,False
30,50000.0,0.0,10000.0,10.36,3,0.0,7,0.0,False,False,True,False,True,False,False,False,True,False,False,False
32,50000.0,6.0,10000.0,9.25,2,0.0,8,0.0,False,False,True,False,False,False,False,False,True,False,False,False
28,72000.0,12.0,16000.0,15.95,8,0.0,5,0.0,False,False,False,False,False,False,True,False,False,False,True,False
27,72000.0,4.0,24000.0,10.99,7,0.0,9,0.0,False,False,False,False,False,False,False,False,True,False,False,False
28,50000.0,5.0,10000.0,7.88,8,0.0,7,0.0,False,False,True,False,False,False,True,False,False,False,False,False
28,44000.0,2.0,10000.0,13.48,8,0.0,8,1.0,False,False,True,False,False,True,False,False,False,True,False,False
30,50000.0,3.0,10000.0,13.22,3,0.0,7,0.0,False,False,True,False,False,False,True,False,False,True,False,False
30,72000.0,5.0,20000.0,10.38,3,0.0,5,0.0,False,False,False,False,False,True,False,False,True,False,False,False
29,72000.0,7.0,24000.0,7.88,9,0.0,9,0.0,False,False,False,False,False,True,False,False,False,False,False,False
34,72000.0,10.0,4000.0,7.14,4,0.0,9,0.0,False,False,False,False,True,False,False,False,False,False,False,False
30,72000.0,13.0,12000.0,7.88,3,0.0,8,0.0,False,False,False,False,False,False,False,True,False,False,False,False
29,50000.0,2.0,10000.0,11.26,9,0.0,6,0.0,False,False,True,False,False,False,False,False,True,False,False,False
31,44000.0,1.0,10000.0,10.71,1,0.0,9,1.0,False,False,True,False,True,False,False,False,True,False,False,False
27,44004.0,4.0,10000.0,10.99,7,0.0,10,1.0,False,False,True,False,False,False,False,False,False,False,True,False
30,72000.0,3.0,9000.0,14.22,3,0.0,6,0.0,False,False,False,False,False,True,False,False,False,True,False,False
29,44004.0,7.0,10000.0,15.33,9,0.0,8,1.0,False,False,True,False,False,False,True,False,False,False,True,False
35,72000.0,2.0,10750.0,7.51,5,0.0,9,0.0,False,False,False,False,False,False,False,False,False,False,False,False
28,72000.0,4.0,22000.0,10.25,8,0.0,6,0.0,False,False,False,False,False,True,False,False,True,False,False,False
28,72000.0,3.0,4000.0,10.99,8,0.0,6,0.0,False,False,False,False,True,False,False,False,True,False,False,False
29,72000.0,0.0,24000.0,10.99,9,0.0,6,0.0,False,False,False,False,False,False,False,True,True,False,False,False
33,44784.0,2.0,10000.0,10.99,3,0.0,6,1.0,False,False,True,True,False,False,False,False,False,False,True,False
33,50800.0,16.0,10000.0,16.4,3,0.0,7,0.0,False,False,True,True,False,False,False,False,False,False,True,False
32,50911.0,7.0,10000.0,13.06,2,0.0,7,0.0,False,False,True,False,False,False,True,False,False,True,False,False
27,72000.0,7.0,4200.0,10.99,7,0.0,5,0.0,False,False,False,False,False,False,True,False,True,False,False,False
28,51000.0,3.0,10000.0,6.92,8,0.0,8,0.0,False,False,True,False,True,False,False,False,False,False,False,False
28,72000.0,13.0,16000.0,14.26,8,0.0,9,0.0,False,False,False,False,False,False,True,False,False,True,False,False
27,51000.0,0.0,10000.0,7.88,7,0.0,5,0.0,False,False,True,False,False,False,False,True,False,False,False,False
